Estado,Fecha,Casos,Sospechosos,Negativos,Defunciones,Entretenimiento,Supermercados_y_farmacias,Parques,Transporte_publico,Oficinas,Hogares
GUERRERO,11/07/2020,40,0,27,13,-52,-23,-47,-44,-12,13
GUERRERO,12/07/2020,129,1,78,7,-51,-24,-43,-48,-5,12
GUERRERO,13/07/2020,160,1,127,14,-43,-19,-30,-40,-35,14
GUERRERO,14/07/2020,171,5,116,24,-39,-13,-27,-37,-37,13
GUERRERO,15/07/2020,136,1,130,12,-34,-5,-26,-31,-34,13
GUERRERO,16/07/2020,169,3,143,9,-38,-11,-30,-32,-36,14
GUERRERO,17/07/2020,119,0,108,11,-43,-15,-36,-42,-33,15
GUERRERO,18/07/2020,116,0,108,13,-43,-14,-39,-37,-8,11
GUERRERO,19/07/2020,129,1,73,11,-45,-19,-39,-43,-5,10
GUERRERO,20/07/2020,246,1,145,14,-38,-16,-29,-36,-35,13
GUERRERO,21/07/2020,147,1,99,14,-42,-18,-33,-37,-38,14
GUERRERO,22/07/2020,153,0,90,11,-39,-13,-28,-34,-36,13
GUERRERO,23/07/2020,219,3,111,14,-41,-16,-32,-34,-36,15
GUERRERO,24/07/2020,192,20,121,10,-45,-18,-36,-43,-33,16
GUERRERO,25/07/2020,96,1,89,14,-45,-17,-37,-38,-9,11
GUERRERO,26/07/2020,88,0,33,14,-46,-20,-36,-43,-6,10
GUERRERO,27/07/2020,209,2,152,9,-43,-22,-37,-40,-37,14
GUERRERO,28/07/2020,181,5,149,6,-42,-19,-35,-39,-39,15
GUERRERO,29/07/2020,142,3,188,6,-36,-12,-27,-34,-36,14
GUERRERO,30/07/2020,198,3,174,10,-35,-14,-30,-35,-37,14
GUERRERO,31/07/2020,167,3,179,8,-37,-13,-32,-43,-33,15
GUERRERO,01/08/2020,127,2,128,10,-37,-12,-32,-34,-8,10
GUERRERO,02/08/2020,63,1,61,10,-39,-16,-34,-38,-5,10
GUERRERO,03/08/2020,187,4,179,8,-33,-13,-27,-35,-34,12
GUERRERO,04/08/2020,217,4,224,13,-33,-14,-26,-34,-36,13
GUERRERO,05/08/2020,219,3,189,7,-31,-10,-24,-30,-35,13
GUERRERO,06/08/2020,158,2,159,5,-33,-14,-28,-30,-36,13
GUERRERO,07/08/2020,140,5,71,10,-38,-18,-33,-38,-33,14
GUERRERO,08/08/2020,61,2,33,6,-40,-20,-40,-32,-10,11
GUERRERO,09/08/2020,42,0,22,9,-39,-19,-35,-39,-6,10
GUERRERO,10/08/2020,175,1,92,6,-33,-17,-28,-36,-34,12
GUERRERO,11/08/2020,127,3,80,6,-35,-18,-31,-35,-36,12
GUERRERO,12/08/2020,107,7,90,4,-37,-18,-35,-33,-37,14
GUERRERO,13/08/2020,149,4,119,11,-31,-13,-25,-30,-34,13
GUERRERO,14/08/2020,113,1,75,3,-33,-12,-26,-35,-31,13
GUERRERO,15/08/2020,76,0,46,13,-31,-8,-27,-26,-7,8
GUERRERO,16/08/2020,47,2,31,13,-34,-14,-30,-33,-4,9
GUERRERO,17/08/2020,135,16,73,5,-33,-17,-31,-32,-35,13
GUERRERO,18/08/2020,118,10,84,11,-26,-11,-18,-28,-33,11
GUERRERO,19/08/2020,133,19,94,15,-26,-9,-18,-23,-33,12
GUERRERO,20/08/2020,86,32,57,7,-27,-14,-21,-30,-34,12
GUERRERO,21/08/2020,76,32,61,6,-30,-14,-24,-37,-30,13
GUERRERO,22/08/2020,56,12,38,7,-31,-13,-26,-32,-6,9
GUERRERO,23/08/2020,43,20,19,2,-33,-18,-32,-38,-6,9
HIDALGO,15/02/2020,0,0,0,0,5,4,12,-8,5,-1
HIDALGO,16/02/2020,0,0,0,0,8,5,10,-2,3,-1
HIDALGO,17/02/2020,0,0,0,0,1,1,3,-5,17,-3
HIDALGO,18/02/2020,0,0,0,0,0,-2,2,-8,8,-2
HIDALGO,19/02/2020,0,0,0,0,-1,-2,1,-11,6,-1
HIDALGO,20/02/2020,0,0,0,0,0,-2,-3,-9,6,-2
HIDALGO,21/02/2020,0,0,0,0,-3,-4,-2,-7,16,-2
HIDALGO,22/02/2020,0,0,0,0,-1,0,10,-13,7,0
HIDALGO,23/02/2020,0,0,0,0,1,-1,6,-6,2,-1
HIDALGO,24/02/2020,0,0,0,0,-3,-3,2,-10,17,-3
HIDALGO,25/02/2020,0,0,0,0,-2,-3,5,-11,8,-2
HIDALGO,26/02/2020,0,0,1,0,-4,-6,-1,-13,5,-1
HIDALGO,27/02/2020,1,0,1,0,0,-1,2,-10,6,-2
HIDALGO,28/02/2020,0,0,1,0,3,3,7,-3,17,-3
HIDALGO,29/02/2020,0,0,2,0,6,8,13,-8,7,-1
HIDALGO,01/03/2020,0,0,0,0,9,7,13,-2,3,-2
HIDALGO,02/03/2020,0,0,2,0,1,2,4,-8,18,-3
HIDALGO,03/03/2020,0,0,0,0,1,1,3,-10,8,-2
HIDALGO,04/03/2020,0,0,2,0,1,1,5,-9,7,-1
HIDALGO,05/03/2020,0,0,1,0,1,1,-1,-9,7,-2
HIDALGO,06/03/2020,0,0,1,0,-4,-4,-1,-7,16,-2
HIDALGO,07/03/2020,0,0,2,0,0,0,5,-9,7,0
HIDALGO,08/03/2020,0,0,0,0,6,2,10,-12,2,0
HIDALGO,09/03/2020,0,0,2,0,-6,-5,-6,-17,-12,5
HIDALGO,10/03/2020,0,0,3,0,-1,-2,2,-6,8,-2
HIDALGO,11/03/2020,0,0,2,0,-1,-2,1,-9,6,-1
HIDALGO,12/03/2020,0,0,4,0,1,-1,4,-9,5,-2
HIDALGO,13/03/2020,0,0,0,0,4,4,8,-4,5,-1
HIDALGO,14/03/2020,0,0,0,0,6,11,19,-3,6,-2
HIDALGO,15/03/2020,1,0,0,0,16,13,25,-15,1,-1
HIDALGO,16/03/2020,0,0,1,0,5,10,-5,-10,-41,9
HIDALGO,17/03/2020,2,0,11,0,-1,6,0,-6,4,-2
HIDALGO,18/03/2020,0,0,2,0,-4,3,-4,-15,1,1
HIDALGO,19/03/2020,0,0,4,0,-5,5,-5,-19,-2,2
HIDALGO,20/03/2020,3,0,23,0,-14,1,-8,-24,1,4
HIDALGO,21/03/2020,3,0,1,0,-23,-6,-20,-38,-2,7
HIDALGO,22/03/2020,0,0,0,0,-28,-14,-27,-43,-7,7
HIDALGO,23/03/2020,1,0,11,0,-24,-14,-24,-43,-29,11
HIDALGO,24/03/2020,1,0,16,0,-26,-15,-25,-46,-37,13
HIDALGO,25/03/2020,5,0,16,0,-29,-16,-28,-48,-39,15
HIDALGO,26/03/2020,4,0,37,0,-30,-17,-31,-50,-40,15
HIDALGO,27/03/2020,4,0,34,1,-31,-16,-28,-53,-32,16
HIDALGO,28/03/2020,0,0,15,1,-33,-14,-27,-49,-10,11
HIDALGO,29/03/2020,2,0,12,0,-37,-19,-37,-53,-14,11
HIDALGO,30/03/2020,7,0,22,1,-27,-15,-28,-50,-35,14
HIDALGO,31/03/2020,7,0,16,0,-27,-15,-28,-52,-42,15
HIDALGO,01/04/2020,5,0,20,1,-29,-15,-29,-52,-45,17
HIDALGO,02/04/2020,1,0,15,0,-38,-15,-36,-53,-46,17
HIDALGO,03/04/2020,3,0,23,1,-48,-14,-35,-55,-39,19
HIDALGO,04/04/2020,2,0,9,0,-48,-12,-32,-51,-17,14
HIDALGO,05/04/2020,2,0,6,0,-53,-18,-37,-55,-19,12
HIDALGO,06/04/2020,3,0,15,0,-43,-12,-30,-52,-44,17
HIDALGO,07/04/2020,3,0,19,0,-40,-15,-27,-52,-50,17
HIDALGO,08/04/2020,1,0,16,2,-39,-12,-29,-48,-51,17
HIDALGO,09/04/2020,0,0,11,0,-42,-7,-29,-52,-59,19
HIDALGO,10/04/2020,7,0,4,0,-59,-22,-43,-66,-68,26
HIDALGO,11/04/2020,3,0,1,0,-57,-22,-38,-61,-41,17
HIDALGO,12/04/2020,5,0,3,0,-55,-25,-44,-52,-23,12
HIDALGO,13/04/2020,7,0,13,0,-42,-16,-31,-52,-43,17
HIDALGO,14/04/2020,9,0,19,2,-42,-17,-30,-53,-49,18
HIDALGO,15/04/2020,5,0,11,3,-39,-11,-31,-51,-49,19
HIDALGO,16/04/2020,5,0,6,0,-40,-14,-35,-54,-49,19
HIDALGO,17/04/2020,9,0,17,0,-43,-17,-35,-57,-42,21
HIDALGO,18/04/2020,6,0,19,2,-49,-22,-38,-53,-18,14
HIDALGO,19/04/2020,14,0,9,1,-50,-24,-41,-54,-17,11
HIDALGO,20/04/2020,19,0,18,1,-43,-20,-35,-52,-41,17
HIDALGO,21/04/2020,12,0,18,2,-45,-24,-41,-55,-48,19
HIDALGO,22/04/2020,15,0,16,2,-46,-25,-44,-55,-49,20
HIDALGO,23/04/2020,19,0,34,2,-47,-23,-44,-58,-49,20
HIDALGO,24/04/2020,20,0,18,1,-50,-25,-44,-58,-42,22
HIDALGO,25/04/2020,23,0,12,7,-52,-25,-45,-56,-19,16
HIDALGO,26/04/2020,18,0,5,8,-54,-28,-48,-58,-18,13
HIDALGO,27/04/2020,26,0,17,1,-45,-23,-40,-55,-42,19
HIDALGO,28/04/2020,27,0,22,5,-45,-24,-40,-54,-48,14
HIDALGO,29/04/2020,28,0,12,2,-44,-17,-38,-53,-48,20
HIDALGO,30/04/2020,31,1,27,5,-37,-5,-34,-52,-48,18
HIDALGO,01/05/2020,26,0,18,9,-53,-22,-46,-62,-55,26
HIDALGO,02/05/2020,21,0,10,2,-51,-19,-40,-56,-22,16
HIDALGO,03/05/2020,27,1,14,7,-56,-28,-50,-57,-18,13
HIDALGO,04/05/2020,35,2,28,10,-50,-24,-42,-55,-43,20
HIDALGO,05/05/2020,30,1,37,10,-51,-27,-43,-56,-51,21
HIDALGO,06/05/2020,41,0,30,7,-52,-26,-44,-56,-50,22
HIDALGO,07/05/2020,37,0,40,8,-52,-26,-49,-58,-51,22
HIDALGO,08/05/2020,36,0,40,9,-53,-25,-46,-59,-43,24
HIDALGO,09/05/2020,25,0,14,6,-54,-22,-46,-54,-20,17
HIDALGO,10/05/2020,25,0,7,10,-56,-26,-50,-56,-8,11
HIDALGO,11/05/2020,51,0,37,8,-52,-27,-47,-56,-44,21
HIDALGO,12/05/2020,56,1,22,12,-50,-25,-44,-55,-49,20
HIDALGO,13/05/2020,45,0,33,9,-51,-25,-47,-56,-49,22
HIDALGO,14/05/2020,67,0,56,14,-50,-22,-46,-58,-49,21
HIDALGO,15/05/2020,80,0,35,15,-50,-20,-42,-57,-42,23
HIDALGO,16/05/2020,54,0,36,9,-53,-20,-44,-54,-17,17
HIDALGO,17/05/2020,26,0,14,12,-58,-29,-54,-57,-15,14
HIDALGO,18/05/2020,80,2,52,14,-49,-23,-45,-54,-42,20
HIDALGO,19/05/2020,70,0,49,7,-48,-21,-43,-54,-48,20
HIDALGO,20/05/2020,78,0,38,16,-50,-21,-44,-54,-48,22
HIDALGO,21/05/2020,92,2,34,17,-52,-22,-46,-57,-49,22
HIDALGO,22/05/2020,80,1,60,12,-54,-22,-45,-60,-40,23
HIDALGO,23/05/2020,52,0,13,11,-56,-22,-45,-55,-14,16
HIDALGO,24/05/2020,40,1,14,11,-60,-29,-51,-58,-11,14
HIDALGO,25/05/2020,88,1,38,12,-50,-21,-43,-55,-41,20
HIDALGO,26/05/2020,71,2,41,11,-50,-23,-44,-56,-46,20
HIDALGO,27/05/2020,81,2,31,12,-52,-26,-48,-58,-47,21
HIDALGO,28/05/2020,93,1,49,12,-51,-23,-47,-59,-47,21
HIDALGO,29/05/2020,73,1,50,11,-50,-17,-40,-57,-38,22
HIDALGO,30/05/2020,47,0,24,11,-51,-14,-39,-52,-8,15
HIDALGO,31/05/2020,40,0,17,13,-56,-22,-47,-53,-2,13
HIDALGO,01/06/2020,94,0,43,9,-45,-16,-38,-53,-36,18
HIDALGO,02/06/2020,79,3,90,6,-45,-16,-38,-53,-43,19
HIDALGO,03/06/2020,67,1,54,16,-46,-17,-40,-54,-43,20
HIDALGO,04/06/2020,63,2,57,5,-47,-17,-40,-53,-43,20
HIDALGO,05/06/2020,66,0,68,3,-48,-16,-39,-56,-35,21
HIDALGO,06/06/2020,51,0,32,3,-51,-16,-38,-52,-6,15
HIDALGO,07/06/2020,29,1,19,12,-55,-23,-46,-54,-1,13
HIDALGO,08/06/2020,87,3,64,15,-48,-20,-42,-52,-35,18
HIDALGO,09/06/2020,110,1,70,8,-45,-17,-40,-54,-41,18
HIDALGO,10/06/2020,77,2,73,12,-43,-14,-39,-54,-41,19
HIDALGO,11/06/2020,73,1,74,10,-46,-16,-44,-56,-43,20
HIDALGO,12/06/2020,96,4,68,5,-46,-13,-40,-57,-34,21
HIDALGO,13/06/2020,45,0,23,8,-47,-11,-37,-51,-2,14
HIDALGO,14/06/2020,42,2,23,16,-51,-18,-42,-52,5,12
HIDALGO,15/06/2020,81,2,79,10,-40,-9,-32,-50,-32,17
HIDALGO,16/06/2020,72,0,65,11,-39,-9,-33,-49,-39,18
HIDALGO,17/06/2020,73,2,68,12,-41,-11,-36,-51,-40,18
HIDALGO,18/06/2020,77,7,67,12,-43,-13,-40,-50,-41,18
HIDALGO,19/06/2020,85,2,68,11,-44,-13,-36,-53,-32,17
HIDALGO,20/06/2020,54,1,40,8,-44,-8,-34,-45,0,12
HIDALGO,21/06/2020,28,0,13,10,-49,-16,-41,-48,14,8
HIDALGO,22/06/2020,74,1,48,8,-45,-18,-41,-51,-35,17
HIDALGO,23/06/2020,80,2,69,12,-43,-18,-39,-50,-41,18
HIDALGO,24/06/2020,87,0,42,13,-42,-14,-38,-51,-40,18
HIDALGO,25/06/2020,83,2,51,8,-44,-16,-44,-52,-41,19
HIDALGO,26/06/2020,88,2,75,18,-45,-15,-38,-53,-32,19
HIDALGO,27/06/2020,43,2,21,6,-46,-13,-33,-48,-2,13
HIDALGO,28/06/2020,39,0,25,12,-51,-20,-40,-49,5,11
HIDALGO,29/06/2020,94,1,61,11,-39,-11,-34,-47,-32,16
HIDALGO,30/06/2020,82,4,49,6,-35,-8,-32,-45,-38,16
HIDALGO,01/07/2020,108,2,70,18,-36,-8,-32,-47,-39,17
HIDALGO,02/07/2020,90,3,40,13,-37,-7,-34,-46,-40,16
HIDALGO,03/07/2020,76,1,57,10,-40,-9,-34,-49,-31,18
HIDALGO,04/07/2020,39,2,33,5,-42,-9,-31,-46,0,12
HIDALGO,05/07/2020,32,0,18,9,-47,-18,-40,-45,6,10
HIDALGO,06/07/2020,100,1,61,6,-38,-13,-34,-46,-32,16
HIDALGO,07/07/2020,86,1,82,10,-36,-13,-36,-45,-39,16
HIDALGO,08/07/2020,84,3,65,10,-37,-15,-37,-48,-39,17
HIDALGO,09/07/2020,75,0,69,8,-38,-15,-40,-45,-40,16
HIDALGO,10/07/2020,89,4,81,15,-38,-10,-33,-47,-30,17
HIDALGO,11/07/2020,49,0,32,11,-40,-11,-34,-43,1,11
HIDALGO,12/07/2020,47,1,23,18,-43,-16,-34,-43,8,9
HIDALGO,13/07/2020,120,2,84,14,-35,-12,-33,-43,-32,15
HIDALGO,14/07/2020,105,3,73,14,-32,-10,-39,-44,-39,15
HIDALGO,15/07/2020,108,1,67,14,-28,-4,-40,-43,-37,15
HIDALGO,16/07/2020,116,2,79,15,-28,-3,-38,-42,-38,15
HIDALGO,17/07/2020,105,3,68,17,-34,-9,-40,-47,-30,16
HIDALGO,18/07/2020,72,2,46,13,-34,-6,-36,-41,1,10
HIDALGO,19/07/2020,56,0,21,8,-38,-14,-39,-40,6,9
HIDALGO,20/07/2020,176,1,71,14,-33,-10,-41,-44,-32,14
HIDALGO,21/07/2020,144,2,60,17,-33,-10,-41,-45,-39,15
HIDALGO,22/07/2020,127,1,91,12,-32,-10,-43,-44,-37,16
HIDALGO,23/07/2020,131,1,109,9,-35,-10,-45,-45,-38,16
HIDALGO,24/07/2020,127,1,83,15,-37,-11,-41,-48,-29,17
HIDALGO,25/07/2020,72,1,38,20,-38,-9,-37,-43,0,11
HIDALGO,26/07/2020,70,0,27,13,-42,-18,-42,-43,4,10
HIDALGO,27/07/2020,134,4,76,17,-34,-11,-42,-45,-32,15
HIDALGO,28/07/2020,132,2,79,16,-37,-15,-46,-48,-40,16
HIDALGO,29/07/2020,122,2,102,16,-34,-11,-47,-47,-40,16
HIDALGO,30/07/2020,131,3,75,18,-31,-5,-42,-47,-39,15
HIDALGO,31/07/2020,129,1,92,17,-34,-7,-42,-48,-31,17
HIDALGO,01/08/2020,73,1,31,11,-34,-3,-37,-43,-2,11
HIDALGO,02/08/2020,79,0,39,19,-36,-11,-39,-42,5,9
HIDALGO,03/08/2020,148,4,59,18,-30,-8,-41,-46,-32,15
HIDALGO,04/08/2020,134,2,71,23,-28,-7,-40,-44,-38,15
HIDALGO,05/08/2020,157,2,75,18,-26,-6,-40,-46,-38,15
HIDALGO,06/08/2020,132,0,105,22,-28,-7,-41,-46,-38,15
HIDALGO,07/08/2020,135,2,93,14,-32,-10,-39,-49,-30,16
HIDALGO,08/08/2020,100,3,33,14,-34,-10,-40,-44,-1,11
HIDALGO,09/08/2020,66,1,22,15,-35,-15,-41,-45,5,9
HIDALGO,10/08/2020,125,4,93,26,-29,-11,-43,-45,-31,15
HIDALGO,11/08/2020,135,0,100,22,-30,-14,-42,-46,-39,16
HIDALGO,12/08/2020,134,0,103,18,-29,-12,-43,-47,-38,16
HIDALGO,13/08/2020,148,2,75,14,-28,-9,-42,-46,-38,16
HIDALGO,14/08/2020,121,5,107,18,-28,-6,-37,-46,-29,16
HIDALGO,15/08/2020,77,5,40,10,-27,-2,-32,-40,1,9
HIDALGO,16/08/2020,66,2,24,12,-28,-8,-35,-38,7,7
HIDALGO,17/08/2020,112,1,102,21,-24,-7,-38,-42,-31,14
HIDALGO,18/08/2020,101,3,89,15,-24,-7,-35,-43,-36,14
HIDALGO,19/08/2020,112,1,87,13,-24,-9,-38,-44,-37,15
HIDALGO,20/08/2020,133,8,64,9,-24,-6,-35,-44,-37,15
HIDALGO,21/08/2020,119,9,83,16,-26,-6,-32,-46,-28,15
HIDALGO,22/08/2020,68,1,23,16,-25,-2,-26,-40,2,9
HIDALGO,23/08/2020,61,6,22,18,-26,-7,-29,-38,9,7
JALISCO,15/02/2020,0,0,0,0,9,7,18,12,4,-2
JALISCO,16/02/2020,0,0,6,0,6,5,10,5,2,-1
JALISCO,17/02/2020,0,0,7,0,1,1,5,6,13,-2
JALISCO,18/02/2020,0,0,4,0,0,-1,5,5,5,-1
JALISCO,19/02/2020,0,0,7,0,1,-1,4,5,4,-1
JALISCO,20/02/2020,0,0,6,0,1,0,7,5,4,-1
JALISCO,21/02/2020,0,0,4,0,2,1,5,6,7,-1
JALISCO,22/02/2020,0,0,2,0,1,1,11,4,4,-1
JALISCO,23/02/2020,0,0,2,0,0,1,6,2,1,0
JALISCO,24/02/2020,0,0,5,0,-3,-1,5,4,13,-2
JALISCO,25/02/2020,0,0,2,0,-3,-1,8,4,4,-1
JALISCO,26/02/2020,0,0,10,0,-2,-2,11,4,4,-1
JALISCO,27/02/2020,0,0,4,0,1,1,6,4,4,-1
JALISCO,28/02/2020,0,0,5,0,3,7,6,6,7,-2
JALISCO,29/02/2020,0,0,3,0,6,10,8,7,5,-2
JALISCO,01/03/2020,0,0,3,0,6,8,4,4,3,-1
JALISCO,02/03/2020,0,0,12,0,0,4,2,5,14,-2
JALISCO,03/03/2020,0,0,8,0,0,2,3,5,5,-1
JALISCO,04/03/2020,0,0,10,0,1,3,5,6,5,-1
JALISCO,05/03/2020,0,0,3,0,1,4,6,5,5,-1
JALISCO,06/03/2020,0,0,8,0,-1,3,5,5,8,-1
JALISCO,07/03/2020,0,0,2,0,2,4,9,6,5,-1
JALISCO,08/03/2020,0,0,2,0,3,4,15,4,3,0
JALISCO,09/03/2020,0,0,3,0,-14,-10,-10,-12,-14,7
JALISCO,10/03/2020,0,0,11,0,-2,1,4,7,5,-2
JALISCO,11/03/2020,1,0,8,0,-1,0,5,6,5,-1
JALISCO,12/03/2020,3,0,14,0,1,4,7,7,5,-1
JALISCO,13/03/2020,3,0,18,0,1,10,4,10,1,-1
JALISCO,14/03/2020,5,0,5,0,1,11,9,10,2,-2
JALISCO,15/03/2020,2,0,14,0,-4,5,5,-5,0,-1
JALISCO,16/03/2020,12,0,14,0,-17,-1,-6,-18,-57,13
JALISCO,17/03/2020,6,0,37,0,-11,2,-13,-7,-13,4
JALISCO,18/03/2020,17,0,45,0,-15,-1,-18,-17,-18,8
JALISCO,19/03/2020,11,0,51,0,-21,-2,-20,-26,-22,10
JALISCO,20/03/2020,5,0,39,1,-28,-4,-26,-32,-22,12
JALISCO,21/03/2020,1,0,31,0,-40,-7,-37,-36,-14,12
JALISCO,22/03/2020,3,0,33,0,-53,-26,-50,-47,-22,13
JALISCO,23/03/2020,8,0,91,0,-46,-26,-42,-49,-40,18
JALISCO,24/03/2020,7,0,97,0,-48,-27,-44,-51,-47,20
JALISCO,25/03/2020,7,0,114,0,-45,-25,-41,-52,-45,19
JALISCO,26/03/2020,6,0,76,2,-39,-21,-37,-50,-38,17
JALISCO,27/03/2020,7,0,120,0,-40,-18,-36,-51,-35,18
JALISCO,28/03/2020,2,0,56,0,-39,-15,-36,-48,-17,12
JALISCO,29/03/2020,2,0,66,0,-46,-22,-46,-55,-19,12
